GeoType,GeoName,TotalPop,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,affectweather,affectweatherOppose,worried,worriedOppose,harmplants,harmplantsOppose,futuregen,futuregenOppose,devharm,devharmOppose,harmUS,harmUSOppose,personal,personalOppose,timing,timingOppose,fundrenewables,fundrenewablesOppose,regulate,regulateOppose,CO2limits,CO2limitsOppose,reducetax,reducetaxOppose,supportRPS,supportRPSOppose,rebates,rebatesOppose,drillANWR,drillANWROppose,drilloffshore,drilloffshoreOppose,teachGW,teachGWOppose,corporations,corporationsOppose,citizens,citizensOppose,congress,congressOppose,governor,governorOppose,localofficials,localofficialsOppose,prienv,prienvOppose,discuss,discussOppose,mediaweekly,mediaweeklyOppose
CBSA,"Bucyrus, OH",29720,58.173,22.032,48.395,37.547,37.487,35.259,52.836,7.51,47.958,52.09,61.955,26.413,61.642,25.939,51.938,33.489,49.001,39.266,32.093,56.713,40.104,59.892,81.797,15.343,73.755,23.271,57.712,40.834,61.262,35.861,55.565,41.285,78.254,19.448,42.493,56.188,59.445,38.442,71.272,28.52,61.649,13.331,57.238,15.044,52.483,19.909,48.469,17.241,49.31,18.274,62.187,35.73,28.028,71.787,19.233,79.761
CBSA,"Buffalo-Cheektowaga-Niagara Falls, NY",788031,70.978,12.726,55.457,32.723,48.019,31.215,66.648,5.188,60.8,38.866,72.536,17.437,71.576,17.337,62.14,25.833,57.484,31.585,38.566,49.772,50.285,49.715,88.169,9.969,81.079,16.511,69.938,28.429,68.631,28.035,64.953,31.666,84.599,12.873,33.159,62.171,54.347,44.033,76.92,21.784,70.548,10.103,64.295,11.126,63.138,13.54,57.012,14.376,58.295,14.073,70.046,27.474,34.269,65.654,19.506,79.14
CBSA,"Burley, ID",26372,59.995,22.057,47.516,38.704,37.983,36.311,50.944,7.838,50.629,49.09,62.309,26.183,60.549,26.339,53.841,32.504,50.83,37.839,35.234,54.546,41.7,58.297,80.35,16.764,70.234,27.158,59.495,38.624,55.468,41.036,54.569,41.931,76.771,19.707,38.818,56.302,54.038,42.037,70.162,29.622,60.507,14.944,57.39,16.339,51.835,23.734,45.715,21.462,49.23,20.29,63.465,33.676,31.856,67.845,21.193,78.185
CBSA,"Burlington, IA-IL",32914,65.744,17.069,52.835,34.292,43.605,31.379,56.553,6.578,55.262,44.729,67.603,23.458,68.469,21.337,57.878,29.237,53.193,35.438,35.262,54.056,44.944,55.053,84.153,13.128,75.685,21.289,65.887,32.618,63.678,32.561,61.147,34.943,81.415,15.343,36.808,60.877,53.564,43.489,76.791,22.905,66.595,12.025,61.357,12.712,58.027,17.181,51.057,15.501,52.765,15.787,68.904,28.845,31.488,68.427,21.462,77.49
CBSA,"Burlington, NC",105035,68.477,14.025,53.077,35.063,43.161,30.584,59.402,5.986,58.1,41.563,67.717,18.838,66.539,18.6,58.539,25.282,54.478,31.066,38.51,47.634,48.15,51.849,85.019,12.506,77.567,19.579,69.464,28.73,66.227,30.125,63.121,34.634,81.436,15.919,38.503,59.473,55.7,43.011,77.21,22.12,66.34,12.933,61.994,13.731,62.895,15.77,55.107,15.623,56.189,15.327,67.021,30.384,32.652,67.343,18.635,80.384
CBSA,"Burlington-South Burlington, VT",143236,72.552,12.752,61.142,28.393,55.631,26.15,66.771,5.231,64.595,35.493,75.228,18.84,75.64,17.771,65.507,25.466,60.648,32.138,38.999,53.365,51.055,48.944,87.709,10.431,81.813,16.226,76.373,22.556,70.781,26.159,68.213,29.485,84.853,13.256,27.621,70.951,45.292,53.793,81.18,18.623,71.209,9.552,67.216,9.669,64.764,13.312,57.083,12.168,57.159,13.282,72.594,24.636,41.238,58.774,26.798,72.27
CBSA,"Butte-Silver Bow, MT",23436,69.837,15.131,54.886,35.39,48.66,31.268,61.572,6.063,58.897,41.052,68.945,19.888,67.294,18.877,59.421,26.536,55.573,32.847,38.036,51.592,48.558,51.438,85.458,12.157,77.142,20.481,68.843,29.408,67.115,29.054,64.29,33.436,83.342,13.94,36.431,61.427,48.784,48.536,79.659,19.927,67.9,11.175,63.812,11.674,59.822,18.181,51.126,16.039,56.029,14.956,69.927,26.959,36.299,63.522,24.906,73.468
CBSA,"Cadillac, MI",33068,62.139,19.366,50.656,36.168,41.487,33.495,55.437,7.188,51.086,48.845,64.851,24.32,64.754,23.987,54.521,32.364,51.34,38.224,34.148,55.888,42.328,57.672,83.132,13.989,74.652,22.348,63.708,35.034,62.828,34.541,57.022,38.291,79.73,16.956,34.607,60.989,55.942,40.504,73.134,26.576,64.679,12.55,60.306,14.053,55.555,18.456,50.414,16.472,50.593,17.325,63.382,33.637,30.87,68.913,20.969,78.009
CBSA,"Calhoun, GA",37178,59.11,21.19,46.363,40.134,35.9,35.384,49.54,7.615,49.024,51.162,57.198,28.022,57.166,27.39,49.255,32.552,48.58,37.888,34.251,53.271,40.5,59.495,80.87,16.077,72.325,24.436,57.383,41.336,60.159,36.793,53.397,44.623,76.018,21.241,43.402,53.271,59.958,37.323,70.679,29.41,58.545,16.33,55.358,17.029,50.837,21.919,46.944,20.528,47.012,19.896,62.446,35.153,28.595,71.281,18.401,81.185
CBSA,"California-Lexington Park, MD",72507,65.511,15.956,50.536,36.852,41.975,32.157,57.321,6.758,53.29,46.609,65.627,21.919,65.188,20.852,55.526,29.301,51.93,34.917,35.966,51.681,44.798,55.199,83.744,13.664,74.216,22.759,63.301,34.717,63.234,33.052,58.728,39.1,80.418,16.171,37.345,58.92,52.562,44.72,74.383,25.069,64.845,13.815,60.467,15.171,57.519,20.376,52.603,17.911,54.186,16.794,65.836,30.945,29.77,70.149,20.271,78.83
CBSA,"Cambridge, MD",23113,67.871,12.867,52.04,35.975,45.49,27.716,59.508,5.785,56.994,42.82,67.962,18.483,66.928,17.916,58.564,24.791,55.618,29.711,40.22,46.195,48.925,51.066,83.685,13.33,74.945,21.75,67.706,30.446,66.499,29.754,60.494,36.754,80.219,16.103,33.713,62.181,50.383,45.1,78.471,21.088,65.556,12.651,62.61,13.27,60.472,16.307,54.601,15.364,56.401,14.671,67.611,28.845,30.303,69.498,19.063,79.99
